"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"150",65.88,0,34.12,"Survival","Open ocean","Future climate","B",11,4,"POM -* Small copepods"
"151",54.34,0,45.66,"Growth","Open ocean","Future climate","B",11,5,"Small copepods -> POM"
"152",65.58,0,34.42,"Survival","Open ocean","Future climate","B",11,5,"Small copepods -> POM"
"153",53.92,0,46.08,"Growth","Open ocean","Future climate","B",11,6,"Ice terraces -* Predation risk"
"154",62.06,0,37.94,"Survival","Open ocean","Future climate","B",11,6,"Ice terraces -* Predation risk"
"155",50.44,0,49.56,"Growth","Open ocean","Future climate","B",12,0,"Certain"
"156",64.38,0,35.62,"Survival","Open ocean","Future climate","B",12,0,"Certain"
"157",50.88,0,49.12,"Growth","Open ocean","Future climate","B",12,1,"Autumn primary production -> Marine snow"
"158",63.84,0,36.16,"Survival","Open ocean","Future climate","B",12,1,"Autumn primary production -> Marine snow"
"159",53.56,0,46.44,"Growth","Open ocean","Future climate","B",12,2,"Autumn primary production -> Sea-ice algae"
"160",65.62,0,34.38,"Survival","Open ocean","Future climate","B",12,2,"Autumn primary production -> Sea-ice algae"
"161",54.34,0,45.66,"Growth","Open ocean","Future climate","B",12,3,"Glacial melt -> Nutrients"
"162",66.44,0.02,33.54,"Survival","Open ocean","Future climate","B",12,3,"Glacial melt -> Nutrients"
"163",53.12,0,46.88,"Growth","Open ocean","Future climate","B",12,4,"POM -* Small copepods"
"164",64.7,0,35.3,"Survival","Open ocean","Future climate","B",12,4,"POM -* Small copepods"
"165",53.16,0,46.84,"Growth","Open ocean","Future climate","B",12,5,"Ice terraces -* Predation risk"
"166",61.74,0,38.26,"Survival","Open ocean","Future climate","B",12,5,"Ice terraces -* Predation risk"
"167",54.58,0,45.42,"Growth","Open ocean","Future climate","B",12,6,"Small copepods -> POM"
"168",62.34,0,37.66,"Survival","Open ocean","Future climate","B",12,6,"Small copepods -> POM"
"169",51.28,0,48.72,"Growth","Open ocean","Future climate","B",13,0,"Certain"
"170",64.54,0,35.46,"Survival","Open ocean","Future climate","B",13,0,"Certain"
"171",51.26,0,48.74,"Growth","Open ocean","Future climate","B",13,1,"Autumn primary production -> Marine snow"
"172",65.34,0,34.66,"Survival","Open ocean","Future climate","B",13,1,"Autumn primary production -> Marine snow"
"173",53.88,0,46.12,"Growth","Open ocean","Future climate","B",13,2,"Autumn primary production -> Sea-ice algae"
"174",65.66,0,34.34,"Survival","Open ocean","Future climate","B",13,2,"Autumn primary production -> Sea-ice algae"
"175",53.52,0,46.48,"Growth","Open ocean","Future climate","B",13,3,"POM -* Small copepods"
"176",65.3,0,34.7,"Survival","Open ocean","Future climate","B",13,3,"POM -* Small copepods"
"177",53.94,0,46.06,"Growth","Open ocean","Future climate","B",13,4,"Glacial melt -> Nutrients"
"178",64.88,0,35.12,"Survival","Open ocean","Future climate","B",13,4,"Glacial melt -> Nutrients"
"179",55.42,0,44.58,"Growth","Open ocean","Future climate","B",13,5,"Ice terraces -* Predation risk"
"180",63.24,0,36.76,"Survival","Open ocean","Future climate","B",13,5,"Ice terraces -* Predation risk"
"181",55.72,0,44.28,"Growth","Open ocean","Future climate","B",13,6,"Small copepods -> POM"
"182",63.1,0,36.9,"Survival","Open ocean","Future climate","B",13,6,"Small copepods -> POM"
"183",50.92,0,49.08,"Growth","Open ocean","Future climate","B",14,0,"Certain"
"184",65.22,0,34.78,"Survival","Open ocean","Future climate","B",14,0,"Certain"
"185",51.34,0,48.66,"Growth","Open ocean","Future climate","B",14,1,"Autumn primary production -> Marine snow"
"186",64.66,0,35.34,"Survival","Open ocean","Future climate","B",14,1,"Autumn primary production -> Marine snow"
"187",54.42,0,45.58,"Growth","Open ocean","Future climate","B",14,2,"Autumn primary production -> Sea-ice algae"
"188",66.4,0,33.6,"Survival","Open ocean","Future climate","B",14,2,"Autumn primary production -> Sea-ice algae"
"189",55.64,0,44.36,"Growth","Open ocean","Future climate","B",14,3,"POM -* Small copepods"
"190",66.52,0,33.48,"Survival","Open ocean","Future climate","B",14,3,"POM -* Small copepods"
"191",55.86,0,44.14,"Growth","Open ocean","Future climate","B",14,4,"Glacial melt -> Nutrients"
"192",67.42,0,32.58,"Survival","Open ocean","Future climate","B",14,4,"Glacial melt -> Nutrients"
"193",54.5,0,45.5,"Growth","Open ocean","Future climate","B",14,5,"Small copepods -> POM"
"194",65.42,0,34.58,"Survival","Open ocean","Future climate","B",14,5,"Small copepods -> POM"
"195",52.72,0,47.28,"Growth","Open ocean","Future climate","B",14,6,"Ice terraces -* Predation risk"
"196",60.84,0,39.16,"Survival","Open ocean","Future climate","B",14,6,"Ice terraces -* Predation risk"
"197",51.68,0,48.32,"Growth","Open ocean","Future climate","B",15,0,"Certain"
"198",66.28,0,33.72,"Survival","Open ocean","Future climate","B",15,0,"Certain"
"199",51.32,0,48.68,"Growth","Open ocean","Future climate","B",15,1,"Autumn primary production -> Marine snow"
"200",64.6,0,35.4,"Survival","Open ocean","Future climate","B",15,1,"Autumn primary production -> Marine snow"
"201",54.52,0,45.48,"Growth","Open ocean","Future climate","B",15,2,"Autumn primary production -> Sea-ice algae"
"202",65.82,0,34.18,"Survival","Open ocean","Future climate","B",15,2,"Autumn primary production -> Sea-ice algae"
"203",54.88,0,45.12,"Growth","Open ocean","Future climate","B",15,3,"POM -* Small copepods"
"204",67.02,0,32.98,"Survival","Open ocean","Future climate","B",15,3,"POM -* Small copepods"
"205",53.88,0,46.12,"Growth","Open ocean","Future climate","B",15,4,"Small copepods -> POM"
"206",65.12,0,34.88,"Survival","Open ocean","Future climate","B",15,4,"Small copepods -> POM"
"207",54.34,0,45.66,"Growth","Open ocean","Future climate","B",15,5,"Glacial melt -> Nutrients"
"208",65.98,0,34.02,"Survival","Open ocean","Future climate","B",15,5,"Glacial melt -> Nutrients"
"209",54.5,0,45.5,"Growth","Open ocean","Future climate","B",15,6,"Ice terraces -* Predation risk"
