"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"85",56.42,0,43.58,"Growth","High-lat shelf","Future climate","B",7,0,"Certain"
"86",73.7,0,26.3,"Survival","High-lat shelf","Future climate","B",7,0,"Certain"
"87",56.04,0,43.96,"Growth","High-lat shelf","Future climate","B",7,1,"Small copepods -> POM"
"88",73.68,0,26.32,"Survival","High-lat shelf","Future climate","B",7,1,"Small copepods -> POM"
"89",56.6,0,43.4,"Growth","High-lat shelf","Future climate","B",7,2,"Autumn primary production -> Marine snow"
"90",73.66,0,26.34,"Survival","High-lat shelf","Future climate","B",7,2,"Autumn primary production -> Marine snow"
"91",59.78,0,40.22,"Growth","High-lat shelf","Future climate","B",7,3,"Autumn primary production -> Sea-ice algae"
"92",75.32,0,24.68,"Survival","High-lat shelf","Future climate","B",7,3,"Autumn primary production -> Sea-ice algae"
"93",56.76,0,43.24,"Growth","High-lat shelf","Future climate","B",7,4,"Glacial melt -> Nutrients"
"94",73.34,0,26.66,"Survival","High-lat shelf","Future climate","B",7,4,"Glacial melt -> Nutrients"
"95",58.32,0,41.68,"Growth","High-lat shelf","Future climate","B",7,5,"POM -* Small copepods"
"96",74.46,0,25.54,"Survival","High-lat shelf","Future climate","B",7,5,"POM -* Small copepods"
"97",58.96,0,41.04,"Growth","High-lat shelf","Future climate","B",7,6,"Ice terraces -* Predation risk"
"98",59.28,0,40.72,"Survival","High-lat shelf","Future climate","B",7,6,"Ice terraces -* Predation risk"
"99",56.48,0,43.52,"Growth","High-lat shelf","Future climate","B",8,0,"Certain"
"100",74.16,0,25.84,"Survival","High-lat shelf","Future climate","B",8,0,"Certain"
"101",54.86,0,45.14,"Growth","High-lat shelf","Future climate","B",8,1,"Autumn primary production -> Marine snow"
"102",72.7,0.02,27.28,"Survival","High-lat shelf","Future climate","B",8,1,"Autumn primary production -> Marine snow"
"103",56,0,44,"Growth","High-lat shelf","Future climate","B",8,2,"Small copepods -> POM"
"104",74.44,0,25.56,"Survival","High-lat shelf","Future climate","B",8,2,"Small copepods -> POM"
"105",60.76,0,39.24,"Growth","High-lat shelf","Future climate","B",8,3,"Autumn primary production -> Sea-ice algae"
"106",75.3,0,24.7,"Survival","High-lat shelf","Future climate","B",8,3,"Autumn primary production -> Sea-ice algae"
"107",56.36,0,43.64,"Growth","High-lat shelf","Future climate","B",8,4,"Glacial melt -> Nutrients"
"108",73.58,0,26.42,"Survival","High-lat shelf","Future climate","B",8,4,"Glacial melt -> Nutrients"
"109",58.5,0,41.5,"Growth","High-lat shelf","Future climate","B",8,5,"POM -* Small copepods"
"110",73.9,0,26.1,"Survival","High-lat shelf","Future climate","B",8,5,"POM -* Small copepods"
"111",59.32,0,40.68,"Growth","High-lat shelf","Future climate","B",8,6,"Ice terraces -* Predation risk"
"112",59.8,0,40.2,"Survival","High-lat shelf","Future climate","B",8,6,"Ice terraces -* Predation risk"
"113",55.3,0,44.7,"Growth","High-lat shelf","Future climate","B",9,0,"Certain"
"114",72.94,0,27.06,"Survival","High-lat shelf","Future climate","B",9,0,"Certain"
"115",55.5,0,44.5,"Growth","High-lat shelf","Future climate","B",9,1,"Autumn primary production -> Marine snow"
"116",73.8,0,26.2,"Survival","High-lat shelf","Future climate","B",9,1,"Autumn primary production -> Marine snow"
"117",58.22,0,41.78,"Growth","High-lat shelf","Future climate","B",9,2,"Autumn primary production -> Sea-ice algae"
"118",73.74,0,26.26,"Survival","High-lat shelf","Future climate","B",9,2,"Autumn primary production -> Sea-ice algae"
"119",59.54,0,40.46,"Growth","High-lat shelf","Future climate","B",9,3,"Small copepods -> POM"
"120",75.56,0,24.44,"Survival","High-lat shelf","Future climate","B",9,3,"Small copepods -> POM"
"121",56.88,0,43.12,"Growth","High-lat shelf","Future climate","B",9,4,"Glacial melt -> Nutrients"
"122",73.72,0,26.28,"Survival","High-lat shelf","Future climate","B",9,4,"Glacial melt -> Nutrients"
"123",57.8,0,42.2,"Growth","High-lat shelf","Future climate","B",9,5,"POM -* Small copepods"
"124",73.06,0,26.94,"Survival","High-lat shelf","Future climate","B",9,5,"POM -* Small copepods"
"125",59.86,0,40.14,"Growth","High-lat shelf","Future climate","B",9,6,"Ice terraces -* Predation risk"
"126",60.16,0,39.84,"Survival","High-lat shelf","Future climate","B",9,6,"Ice terraces -* Predation risk"
"127",56.54,0,43.46,"Growth","High-lat shelf","Future climate","B",10,0,"Certain"
"128",74.76,0,25.24,"Survival","High-lat shelf","Future climate","B",10,0,"Certain"
"129",56.36,0,43.64,"Growth","High-lat shelf","Future climate","B",10,1,"Autumn primary production -> Marine snow"
"130",74.64,0,25.36,"Survival","High-lat shelf","Future climate","B",10,1,"Autumn primary production -> Marine snow"
"131",58.7,0,41.3,"Growth","High-lat shelf","Future climate","B",10,2,"Autumn primary production -> Sea-ice algae"
"132",74.74,0,25.26,"Survival","High-lat shelf","Future climate","B",10,2,"Autumn primary production -> Sea-ice algae"
"133",56.68,0,43.32,"Growth","High-lat shelf","Future climate","B",10,3,"Glacial melt -> Nutrients"
"134",72.94,0,27.06,"Survival","High-lat shelf","Future climate","B",10,3,"Glacial melt -> Nutrients"
"135",56.4,0,43.6,"Growth","High-lat shelf","Future climate","B",10,4,"Small copepods -> POM"
"136",73.46,0,26.54,"Survival","High-lat shelf","Future climate","B",10,4,"Small copepods -> POM"
"137",58.6,0,41.4,"Growth","High-lat shelf","Future climate","B",10,5,"POM -* Small copepods"
"138",73.64,0,26.36,"Survival","High-lat shelf","Future climate","B",10,5,"POM -* Small copepods"
"139",59.56,0,40.44,"Growth","High-lat shelf","Future climate","B",10,6,"Ice terraces -* Predation risk"
"140",60.32,0,39.68,"Survival","High-lat shelf","Future climate","B",10,6,"Ice terraces -* Predation risk"
"141",55.46,0,44.54,"Growth","High-lat shelf","Future climate","B",11,0,"Certain"
"142",73.76,0,26.24,"Survival","High-lat shelf","Future climate","B",11,0,"Certain"
"143",56.34,0,43.66,"Growth","High-lat shelf","Future climate","B",11,1,"Autumn primary production -> Marine snow"
"144",73.22,0,26.78,"Survival","High-lat shelf","Future climate","B",11,1,"Autumn primary production -> Marine snow"
"145",58.76,0,41.24,"Growth","High-lat shelf","Future climate","B",11,2,"Autumn primary production -> Sea-ice algae"
"146",74.66,0,25.34,"Survival","High-lat shelf","Future climate","B",11,2,"Autumn primary production -> Sea-ice algae"
"147",56.84,0,43.16,"Growth","High-lat shelf","Future climate","B",11,3,"Glacial melt -> Nutrients"
"148",73.52,0,26.48,"Survival","High-lat shelf","Future climate","B",11,3,"Glacial melt -> Nutrients"
"149",56.2,0,43.8,"Growth","High-lat shelf","Future climate","B",11,4,"POM -* Small copepods"
"150",72.78,0,27.22,"Survival","High-lat shelf","Future climate","B",11,4,"POM -* Small copepods"
"151",58.1,0,41.9,"Growth","High-lat shelf","Future climate","B",11,5,"Small copepods -> POM"
"152",74.18,0,25.82,"Survival","High-lat shelf","Future climate","B",11,5,"Small copepods -> POM"
"153",60.46,0,39.54,"Growth","High-lat shelf","Future climate","B",11,6,"Ice terraces -* Predation risk"
"154",61.28,0,38.72,"Survival","High-lat shelf","Future climate","B",11,6,"Ice terraces -* Predation risk"
"155",55.14,0,44.86,"Growth","High-lat shelf","Future climate","B",12,0,"Certain"
"156",73.06,0,26.94,"Survival","High-lat shelf","Future climate","B",12,0,"Certain"
"157",55.14,0,44.86,"Growth","High-lat shelf","Future climate","B",12,1,"Autumn primary production -> Marine snow"
"158",73.14,0,26.86,"Survival","High-lat shelf","Future climate","B",12,1,"Autumn primary production -> Marine snow"
"159",57.58,0,42.42,"Growth","High-lat shelf","Future climate","B",12,2,"Autumn primary production -> Sea-ice algae"
"160",74.6,0,25.4,"Survival","High-lat shelf","Future climate","B",12,2,"Autumn primary production -> Sea-ice algae"
"161",57.74,0,42.26,"Growth","High-lat shelf","Future climate","B",12,3,"Glacial melt -> Nutrients"
"162",74.5,0,25.5,"Survival","High-lat shelf","Future climate","B",12,3,"Glacial melt -> Nutrients"
"163",56.82,0,43.18,"Growth","High-lat shelf","Future climate","B",12,4,"POM -* Small copepods"
"164",72.88,0,27.12,"Survival","High-lat shelf","Future climate","B",12,4,"POM -* Small copepods"
"165",57.38,0,42.62,"Growth","High-lat shelf","Future climate","B",12,5,"Ice terraces -* Predation risk"
"166",59,0,41,"Survival","High-lat shelf","Future climate","B",12,5,"Ice terraces -* Predation risk"
"167",59.06,0,40.94,"Growth","High-lat shelf","Future climate","B",12,6,"Small copepods -> POM"
"168",59.66,0,40.34,"Survival","High-lat shelf","Future climate","B",12,6,"Small copepods -> POM"
"169",55.86,0,44.14,"Growth","High-lat shelf","Future climate","B",13,0,"Certain"
"170",73.96,0,26.04,"Survival","High-lat shelf","Future climate","B",13,0,"Certain"
"171",55.58,0,44.42,"Growth","High-lat shelf","Future climate","B",13,1,"Autumn primary production -> Marine snow"
"172",72.68,0,27.32,"Survival","High-lat shelf","Future climate","B",13,1,"Autumn primary production -> Marine snow"
"173",58.6,0,41.4,"Growth","High-lat shelf","Future climate","B",13,2,"Autumn primary production -> Sea-ice algae"
"174",74.62,0,25.38,"Survival","High-lat shelf","Future climate","B",13,2,"Autumn primary production -> Sea-ice algae"
"175",58.9,0,41.1,"Growth","High-lat shelf","Future climate","B",13,3,"POM -* Small copepods"
"176",74.98,0,25.02,"Survival","High-lat shelf","Future climate","B",13,3,"POM -* Small copepods"
"177",57.38,0,42.62,"Growth","High-lat shelf","Future climate","B",13,4,"Glacial melt -> Nutrients"
"178",74.32,0,25.68,"Survival","High-lat shelf","Future climate","B",13,4,"Glacial melt -> Nutrients"
"179",57.96,0,42.04,"Growth","High-lat shelf","Future climate","B",13,5,"Ice terraces -* Predation risk"
"180",59.06,0,40.94,"Survival","High-lat shelf","Future climate","B",13,5,"Ice terraces -* Predation risk"
"181",59.44,0,40.56,"Growth","High-lat shelf","Future climate","B",13,6,"Small copepods -> POM"
"182",59.4,0,40.6,"Survival","High-lat shelf","Future climate","B",13,6,"Small copepods -> POM"
"183",56.4,0,43.6,"Growth","High-lat shelf","Future climate","B",14,0,"Certain"
"184",75.2,0,24.8,"Survival","High-lat shelf","Future climate","B",14,0,"Certain"
"185",55.54,0,44.46,"Growth","High-lat shelf","Future climate","B",14,1,"Autumn primary production -> Marine snow"
"186",72.66,0,27.34,"Survival","High-lat shelf","Future climate","B",14,1,"Autumn primary production -> Marine snow"
"187",58.12,0,41.88,"Growth","High-lat shelf","Future climate","B",14,2,"Autumn primary production -> Sea-ice algae"
"188",73.9,0,26.1,"Survival","High-lat shelf","Future climate","B",14,2,"Autumn primary production -> Sea-ice algae"
"189",59.26,0,40.74,"Growth","High-lat shelf","Future climate","B",14,3,"POM -* Small copepods"
"190",74.96,0,25.04,"Survival","High-lat shelf","Future climate","B",14,3,"POM -* Small copepods"
"191",56.74,0,43.26,"Growth","High-lat shelf","Future climate","B",14,4,"Glacial melt -> Nutrients"
"192",74.2,0,25.8,"Survival","High-lat shelf","Future climate","B",14,4,"Glacial melt -> Nutrients"
"193",57.4,0,42.6,"Growth","High-lat shelf","Future climate","B",14,5,"Small copepods -> POM"
"194",73.6,0,26.4,"Survival","High-lat shelf","Future climate","B",14,5,"Small copepods -> POM"
"195",60.12,0,39.88,"Growth","High-lat shelf","Future climate","B",14,6,"Ice terraces -* Predation risk"
"196",60.4,0,39.6,"Survival","High-lat shelf","Future climate","B",14,6,"Ice terraces -* Predation risk"
"197",56.6,0,43.4,"Growth","High-lat shelf","Future climate","B",15,0,"Certain"
"198",75.22,0,24.78,"Survival","High-lat shelf","Future climate","B",15,0,"Certain"
"199",56.42,0,43.58,"Growth","High-lat shelf","Future climate","B",15,1,"Autumn primary production -> Marine snow"
"200",74.42,0,25.58,"Survival","High-lat shelf","Future climate","B",15,1,"Autumn primary production -> Marine snow"
"201",58.78,0,41.22,"Growth","High-lat shelf","Future climate","B",15,2,"Autumn primary production -> Sea-ice algae"
"202",74.36,0,25.64,"Survival","High-lat shelf","Future climate","B",15,2,"Autumn primary production -> Sea-ice algae"
"203",59.76,0,40.24,"Growth","High-lat shelf","Future climate","B",15,3,"POM -* Small copepods"
"204",74.86,0,25.14,"Survival","High-lat shelf","Future climate","B",15,3,"POM -* Small copepods"
"205",62.24,0,37.76,"Growth","High-lat shelf","Future climate","B",15,4,"Small copepods -> POM"
"206",76.26,0,23.74,"Survival","High-lat shelf","Future climate","B",15,4,"Small copepods -> POM"
"207",57.46,0,42.54,"Growth","High-lat shelf","Future climate","B",15,5,"Glacial melt -> Nutrients"
"208",73.48,0.02,26.5,"Survival","High-lat shelf","Future climate","B",15,5,"Glacial melt -> Nutrients"
"209",58.74,0,41.26,"Growth","High-lat shelf","Future climate","B",15,6,"Ice terraces -* Predation risk"
"210",59.34,0,40.66,"Survival","High-lat shelf","Future climate","B",15,6,"Ice terraces -* Predation risk"
"211",55.8,0,44.2,"Growth","High-lat shelf","Future climate","B",16,0,"Certain"
"212",74.42,0,25.58,"Survival","High-lat shelf","Future climate","B",16,0,"Certain"
"213",55.12,0,44.88,"Growth","High-lat shelf","Future climate","B",16,1,"Autumn primary production -> Marine snow"
"214",73.42,0,26.58,"Survival","High-lat shelf","Future climate","B",16,1,"Autumn primary production -> Marine snow"
"215",59.12,0,40.88,"Growth","High-lat shelf","Future climate","B",16,2,"Autumn primary production -> Sea-ice algae"
"216",74.38,0,25.62,"Survival","High-lat shelf","Future climate","B",16,2,"Autumn primary production -> Sea-ice algae"
"217",57.9,0,42.1,"Growth","High-lat shelf","Future climate","B",16,3,"Small copepods -> POM"
"218",74.08,0,25.92,"Survival","High-lat shelf","Future climate","B",16,3,"Small copepods -> POM"
"219",61.74,0,38.26,"Growth","High-lat shelf","Future climate","B",16,4,"POM -* Small copepods"
"220",76.3,0,23.7,"Survival","High-lat shelf","Future climate","B",16,4,"POM -* Small copepods"
"221",59.02,0,40.98,"Growth","High-lat shelf","Future climate","B",16,5,"Glacial melt -> Nutrients"
"222",74.06,0,25.94,"Survival","High-lat shelf","Future climate","B",16,5,"Glacial melt -> Nutrients"
"223",60.06,0,39.94,"Growth","High-lat shelf","Future climate","B",16,6,"Ice terraces -* Predation risk"
"224",60.24,0,39.76,"Survival","High-lat shelf","Future climate","B",16,6,"Ice terraces -* Predation risk"
"225",55.7,0,44.3,"Growth","High-lat shelf","Future climate","B",17,0,"Certain"
"226",73.74,0,26.26,"Survival","High-lat shelf","Future climate","B",17,0,"Certain"
"227",54.48,0,45.52,"Growth","High-lat shelf","Future climate","B",17,1,"Autumn primary production -> Marine snow"
"228",72.46,0,27.54,"Survival","High-lat shelf","Future climate","B",17,1,"Autumn primary production -> Marine snow"
"229",55.64,0,44.36,"Growth","High-lat shelf","Future climate","B",17,2,"Small copepods -> POM"
"230",74.48,0,25.52,"Survival","High-lat shelf","Future climate","B",17,2,"Small copepods -> POM"
"231",59.74,0,40.26,"Growth","High-lat shelf","Future climate","B",17,3,"Autumn primary production -> Sea-ice algae"
"232",75.02,0,24.98,"Survival","High-lat shelf","Future climate","B",17,3,"Autumn primary production -> Sea-ice algae"
"233",63.04,0,36.96,"Growth","High-lat shelf","Future climate","B",17,4,"POM -* Small copepods"
"234",77.46,0,22.54,"Survival","High-lat shelf","Future climate","B",17,4,"POM -* Small copepods"
"235",59.14,0,40.86,"Growth","High-lat shelf","Future climate","B",17,5,"Glacial melt -> Nutrients"
"236",74.56,0,25.44,"Survival","High-lat shelf","Future climate","B",17,5,"Glacial melt -> Nutrients"
"237",60.56,0,39.44,"Growth","High-lat shelf","Future climate","B",17,6,"Ice terraces -* Predation risk"
"238",60.58,0,39.42,"Survival","High-lat shelf","Future climate","B",17,6,"Ice terraces -* Predation risk"
"239",56.08,0,43.92,"Growth","High-lat shelf","Future climate","B",18,0,"Certain"
"240",74.86,0,25.14,"Survival","High-lat shelf","Future climate","B",18,0,"Certain"
"241",55.78,0,44.22,"Growth","High-lat shelf","Future climate","B",18,1,"Small copepods -> POM"
"242",74.6,0,25.4,"Survival","High-lat shelf","Future climate","B",18,1,"Small copepods -> POM"
"243",54.94,0,45.06,"Growth","High-lat shelf","Future climate","B",18,2,"Autumn primary production -> Marine snow"
"244",73.78,0,26.22,"Survival","High-lat shelf","Future climate","B",18,2,"Autumn primary production -> Marine snow"
"245",59.58,0,40.42,"Growth","High-lat shelf","Future climate","B",18,3,"Autumn primary production -> Sea-ice algae"
"246",74.5,0,25.5,"Survival","High-lat shelf","Future climate","B",18,3,"Autumn primary production -> Sea-ice algae"
"247",62.36,0,37.64,"Growth","High-lat shelf","Future climate","B",18,4,"POM -* Small copepods"
