"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"143",74.08,0,25.92,"Growth","Open ocean","Future climate","B.2",11,1,"Autumn primary production -> Marine snow"
"144",88.48,0,11.52,"Survival","Open ocean","Future climate","B.2",11,1,"Autumn primary production -> Marine snow"
"145",74.48,0,25.52,"Growth","Open ocean","Future climate","B.2",11,2,"Autumn primary production -> Sea-ice algae"
"146",89.08,0,10.92,"Survival","Open ocean","Future climate","B.2",11,2,"Autumn primary production -> Sea-ice algae"
"147",74.58,0,25.42,"Growth","Open ocean","Future climate","B.2",11,3,"Glacial melt -> Nutrients"
"148",88.48,0,11.52,"Survival","Open ocean","Future climate","B.2",11,3,"Glacial melt -> Nutrients"
"149",76.48,0,23.52,"Growth","Open ocean","Future climate","B.2",11,4,"POM -* Small copepods"
"150",87.6,0,12.4,"Survival","Open ocean","Future climate","B.2",11,4,"POM -* Small copepods"
"151",79.02,0,20.98,"Growth","Open ocean","Future climate","B.2",11,5,"Small copepods -> POM"
"152",89.1,0,10.9,"Survival","Open ocean","Future climate","B.2",11,5,"Small copepods -> POM"
"153",77.82,0,22.18,"Growth","Open ocean","Future climate","B.2",11,6,"Ice terraces -* Predation risk"
"154",88.28,0,11.72,"Survival","Open ocean","Future climate","B.2",11,6,"Ice terraces -* Predation risk"
"155",72.46,0,27.54,"Growth","Open ocean","Future climate","B.2",12,0,"Certain"
"156",88.48,0,11.52,"Survival","Open ocean","Future climate","B.2",12,0,"Certain"
"157",73.22,0,26.78,"Growth","Open ocean","Future climate","B.2",12,1,"Autumn primary production -> Marine snow"
"158",88.66,0,11.34,"Survival","Open ocean","Future climate","B.2",12,1,"Autumn primary production -> Marine snow"
"159",74.8,0.02,25.18,"Growth","Open ocean","Future climate","B.2",12,2,"Autumn primary production -> Sea-ice algae"
"160",88.98,0,11.02,"Survival","Open ocean","Future climate","B.2",12,2,"Autumn primary production -> Sea-ice algae"
"161",73.58,0,26.42,"Growth","Open ocean","Future climate","B.2",12,3,"Glacial melt -> Nutrients"
"162",88.46,0,11.54,"Survival","Open ocean","Future climate","B.2",12,3,"Glacial melt -> Nutrients"
"163",74.88,0,25.12,"Growth","Open ocean","Future climate","B.2",12,4,"POM -* Small copepods"
"164",86.86,0,13.14,"Survival","Open ocean","Future climate","B.2",12,4,"POM -* Small copepods"
"165",77.58,0,22.42,"Growth","Open ocean","Future climate","B.2",12,5,"Ice terraces -* Predation risk"
"166",88.54,0,11.46,"Survival","Open ocean","Future climate","B.2",12,5,"Ice terraces -* Predation risk"
"167",78.44,0,21.56,"Growth","Open ocean","Future climate","B.2",12,6,"Small copepods -> POM"
"168",88.86,0,11.14,"Survival","Open ocean","Future climate","B.2",12,6,"Small copepods -> POM"
"169",74.58,0,25.42,"Growth","Open ocean","Future climate","B.2",13,0,"Certain"
"170",89.82,0,10.18,"Survival","Open ocean","Future climate","B.2",13,0,"Certain"
"171",73.64,0,26.36,"Growth","Open ocean","Future climate","B.2",13,1,"Autumn primary production -> Marine snow"
"172",88.2,0,11.8,"Survival","Open ocean","Future climate","B.2",13,1,"Autumn primary production -> Marine snow"
"173",73.36,0,26.64,"Growth","Open ocean","Future climate","B.2",13,2,"Autumn primary production -> Sea-ice algae"
"174",87.76,0,12.24,"Survival","Open ocean","Future climate","B.2",13,2,"Autumn primary production -> Sea-ice algae"
"175",76.3,0,23.7,"Growth","Open ocean","Future climate","B.2",13,3,"POM -* Small copepods"
"176",87.82,0,12.18,"Survival","Open ocean","Future climate","B.2",13,3,"POM -* Small copepods"
"177",77.66,0,22.34,"Growth","Open ocean","Future climate","B.2",13,4,"Glacial melt -> Nutrients"
"178",87.92,0,12.08,"Survival","Open ocean","Future climate","B.2",13,4,"Glacial melt -> Nutrients"
"179",76.56,0,23.44,"Growth","Open ocean","Future climate","B.2",13,5,"Ice terraces -* Predation risk"
"180",87.46,0,12.54,"Survival","Open ocean","Future climate","B.2",13,5,"Ice terraces -* Predation risk"
"181",78.86,0,21.14,"Growth","Open ocean","Future climate","B.2",13,6,"Small copepods -> POM"
"182",89.38,0,10.62,"Survival","Open ocean","Future climate","B.2",13,6,"Small copepods -> POM"
"183",72.88,0,27.12,"Growth","Open ocean","Future climate","B.2",14,0,"Certain"
"184",88.32,0,11.68,"Survival","Open ocean","Future climate","B.2",14,0,"Certain"
"185",73.72,0,26.28,"Growth","Open ocean","Future climate","B.2",14,1,"Autumn primary production -> Marine snow"
"186",87.88,0,12.12,"Survival","Open ocean","Future climate","B.2",14,1,"Autumn primary production -> Marine snow"
"187",74.24,0,25.76,"Growth","Open ocean","Future climate","B.2",14,2,"Autumn primary production -> Sea-ice algae"
"188",89.06,0,10.94,"Survival","Open ocean","Future climate","B.2",14,2,"Autumn primary production -> Sea-ice algae"
"189",75.78,0,24.22,"Growth","Open ocean","Future climate","B.2",14,3,"POM -* Small copepods"
"190",87.92,0,12.08,"Survival","Open ocean","Future climate","B.2",14,3,"POM -* Small copepods"
"191",76.56,0,23.44,"Growth","Open ocean","Future climate","B.2",14,4,"Glacial melt -> Nutrients"
"192",87.96,0,12.04,"Survival","Open ocean","Future climate","B.2",14,4,"Glacial melt -> Nutrients"
"193",78.74,0,21.26,"Growth","Open ocean","Future climate","B.2",14,5,"Small copepods -> POM"
"194",88.2,0.02,11.78,"Survival","Open ocean","Future climate","B.2",14,5,"Small copepods -> POM"
