"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"657",64.26,0,35.74,"Growth","Open ocean","Future climate","C",47,6,"Glacial melt -> Nutrients"
"658",32.38,0,67.62,"Survival","Open ocean","Future climate","C",47,6,"Glacial melt -> Nutrients"
"659",67.28,0,32.72,"Growth","Open ocean","Future climate","C",48,0,"Certain"
"660",50.74,0,49.26,"Survival","Open ocean","Future climate","C",48,0,"Certain"
"661",66.68,0,33.32,"Growth","Open ocean","Future climate","C",48,1,"Autumn primary production -> Marine snow"
"662",51.36,0,48.64,"Survival","Open ocean","Future climate","C",48,1,"Autumn primary production -> Marine snow"
"663",63.52,0,36.48,"Growth","Open ocean","Future climate","C",48,2,"Autumn primary production -> Sea-ice algae"
"664",49.86,0,50.14,"Survival","Open ocean","Future climate","C",48,2,"Autumn primary production -> Sea-ice algae"
"665",61.76,0,38.24,"Growth","Open ocean","Future climate","C",48,3,"POM -* Small copepods"
"666",47.7,0,52.3,"Survival","Open ocean","Future climate","C",48,3,"POM -* Small copepods"
"667",65.4,0,34.6,"Growth","Open ocean","Future climate","C",48,4,"Ice terraces -* Predation risk"
"668",32.28,0,67.72,"Survival","Open ocean","Future climate","C",48,4,"Ice terraces -* Predation risk"
"669",64.94,0,35.06,"Growth","Open ocean","Future climate","C",48,5,"Glacial melt -> Nutrients"
"670",32.92,0,67.08,"Survival","Open ocean","Future climate","C",48,5,"Glacial melt -> Nutrients"
"671",64.62,0,35.38,"Growth","Open ocean","Future climate","C",48,6,"Small copepods -> POM"
"672",32.22,0,67.78,"Survival","Open ocean","Future climate","C",48,6,"Small copepods -> POM"
"673",68.2,0,31.8,"Growth","Open ocean","Future climate","C",49,0,"Certain"
"674",52.32,0,47.68,"Survival","Open ocean","Future climate","C",49,0,"Certain"
"675",67.82,0,32.18,"Growth","Open ocean","Future climate","C",49,1,"Autumn primary production -> Marine snow"
"676",52.3,0,47.7,"Survival","Open ocean","Future climate","C",49,1,"Autumn primary production -> Marine snow"
"677",63.76,0,36.24,"Growth","Open ocean","Future climate","C",49,2,"Autumn primary production -> Sea-ice algae"
"678",49.16,0,50.84,"Survival","Open ocean","Future climate","C",49,2,"Autumn primary production -> Sea-ice algae"
"679",66.68,0,33.32,"Growth","Open ocean","Future climate","C",49,3,"Ice terraces -* Predation risk"
"680",32.58,0,67.42,"Survival","Open ocean","Future climate","C",49,3,"Ice terraces -* Predation risk"
"681",65.92,0,34.08,"Growth","Open ocean","Future climate","C",49,4,"POM -* Small copepods"
"682",32.44,0,67.56,"Survival","Open ocean","Future climate","C",49,4,"POM -* Small copepods"
"683",64.5,0,35.5,"Growth","Open ocean","Future climate","C",49,5,"Glacial melt -> Nutrients"
"684",31.92,0,68.08,"Survival","Open ocean","Future climate","C",49,5,"Glacial melt -> Nutrients"
"685",64.92,0,35.08,"Growth","Open ocean","Future climate","C",49,6,"Small copepods -> POM"
"686",32.34,0,67.66,"Survival","Open ocean","Future climate","C",49,6,"Small copepods -> POM"
"687",67.52,0,32.48,"Growth","Open ocean","Future climate","C",50,0,"Certain"
"688",51.06,0,48.94,"Survival","Open ocean","Future climate","C",50,0,"Certain"
"689",67.22,0.02,32.76,"Growth","Open ocean","Future climate","C",50,1,"Autumn primary production -> Marine snow"
"690",52.76,0,47.24,"Survival","Open ocean","Future climate","C",50,1,"Autumn primary production -> Marine snow"
"691",64.42,0,35.58,"Growth","Open ocean","Future climate","C",50,2,"Autumn primary production -> Sea-ice algae"
"692",50.76,0,49.24,"Survival","Open ocean","Future climate","C",50,2,"Autumn primary production -> Sea-ice algae"
"693",66.72,0,33.28,"Growth","Open ocean","Future climate","C",50,3,"Ice terraces -* Predation risk"
"694",31.9,0,68.1,"Survival","Open ocean","Future climate","C",50,3,"Ice terraces -* Predation risk"
"695",64.96,0,35.04,"Growth","Open ocean","Future climate","C",50,4,"POM -* Small copepods"
"696",31.82,0,68.18,"Survival","Open ocean","Future climate","C",50,4,"POM -* Small copepods"
"697",64.36,0,35.64,"Growth","Open ocean","Future climate","C",50,5,"Small copepods -> POM"
"698",31.76,0,68.24,"Survival","Open ocean","Future climate","C",50,5,"Small copepods -> POM"
"699",64.46,0,35.54,"Growth","Open ocean","Future climate","C",50,6,"Glacial melt -> Nutrients"
"700",31.9,0,68.1,"Survival","Open ocean","Future climate","C",50,6,"Glacial melt -> Nutrients"
"701",68.28,0,31.72,"Growth","Open ocean","Future climate","C",51,0,"Certain"
"702",52.32,0,47.68,"Survival","Open ocean","Future climate","C",51,0,"Certain"
"703",66.46,0,33.54,"Growth","Open ocean","Future climate","C",51,1,"Autumn primary production -> Marine snow"
"704",51.72,0,48.28,"Survival","Open ocean","Future climate","C",51,1,"Autumn primary production -> Marine snow"
"705",63.1,0,36.9,"Growth","Open ocean","Future climate","C",51,2,"Autumn primary production -> Sea-ice algae"
"706",49,0,51,"Survival","Open ocean","Future climate","C",51,2,"Autumn primary production -> Sea-ice algae"
"707",66.52,0,33.48,"Growth","Open ocean","Future climate","C",51,3,"Ice terraces -* Predation risk"
"708",33.66,0,66.34,"Survival","Open ocean","Future climate","C",51,3,"Ice terraces -* Predation risk"
"709",69.88,0,30.12,"Growth","Open ocean","Future climate","C",51,4,"Small copepods -> POM"
"710",33.88,0,66.12,"Survival","Open ocean","Future climate","C",51,4,"Small copepods -> POM"
"711",64.86,0,35.14,"Growth","Open ocean","Future climate","C",51,5,"POM -* Small copepods"
"712",32.88,0,67.12,"Survival","Open ocean","Future climate","C",51,5,"POM -* Small copepods"
"713",65.06,0,34.94,"Growth","Open ocean","Future climate","C",51,6,"Glacial melt -> Nutrients"
"714",31.66,0,68.34,"Survival","Open ocean","Future climate","C",51,6,"Glacial melt -> Nutrients"
"715",67.74,0,32.26,"Growth","Open ocean","Future climate","C",52,0,"Certain"
"716",51.34,0,48.66,"Survival","Open ocean","Future climate","C",52,0,"Certain"
"717",66.9,0,33.1,"Growth","Open ocean","Future climate","C",52,1,"Autumn primary production -> Marine snow"
"718",51.72,0,48.28,"Survival","Open ocean","Future climate","C",52,1,"Autumn primary production -> Marine snow"
"719",63.6,0,36.4,"Growth","Open ocean","Future climate","C",52,2,"Autumn primary production -> Sea-ice algae"
"720",49.4,0,50.6,"Survival","Open ocean","Future climate","C",52,2,"Autumn primary production -> Sea-ice algae"
"721",66.86,0,33.14,"Growth","Open ocean","Future climate","C",52,3,"Small copepods -> POM"
"722",52.92,0,47.08,"Survival","Open ocean","Future climate","C",52,3,"Small copepods -> POM"
"723",68.92,0,31.08,"Growth","Open ocean","Future climate","C",52,4,"Ice terraces -* Predation risk"
"724",34.18,0.02,65.8,"Survival","Open ocean","Future climate","C",52,4,"Ice terraces -* Predation risk"
"725",65.04,0,34.96,"Growth","Open ocean","Future climate","C",52,5,"POM -* Small copepods"
"726",32.38,0,67.62,"Survival","Open ocean","Future climate","C",52,5,"POM -* Small copepods"
"727",64,0,36,"Growth","Open ocean","Future climate","C",52,6,"Glacial melt -> Nutrients"
"728",31.6,0,68.4,"Survival","Open ocean","Future climate","C",52,6,"Glacial melt -> Nutrients"
"729",67.26,0,32.74,"Growth","Open ocean","Future climate","C",53,0,"Certain"
"730",50.72,0,49.28,"Survival","Open ocean","Future climate","C",53,0,"Certain"
"731",67.5,0,32.5,"Growth","Open ocean","Future climate","C",53,1,"Autumn primary production -> Marine snow"
"732",52.66,0,47.34,"Survival","Open ocean","Future climate","C",53,1,"Autumn primary production -> Marine snow"
"733",71,0,29,"Growth","Open ocean","Future climate","C",53,2,"Small copepods -> POM"
"734",54.76,0,45.24,"Survival","Open ocean","Future climate","C",53,2,"Small copepods -> POM"
"735",67.88,0,32.12,"Growth","Open ocean","Future climate","C",53,3,"Autumn primary production -> Sea-ice algae"
"736",53.22,0,46.78,"Survival","Open ocean","Future climate","C",53,3,"Autumn primary production -> Sea-ice algae"
"737",70.64,0,29.36,"Growth","Open ocean","Future climate","C",53,4,"Ice terraces -* Predation risk"
"738",34.86,0,65.14,"Survival","Open ocean","Future climate","C",53,4,"Ice terraces -* Predation risk"
"739",63.84,0,36.16,"Growth","Open ocean","Future climate","C",53,5,"POM -* Small copepods"
"740",31.18,0,68.82,"Survival","Open ocean","Future climate","C",53,5,"POM -* Small copepods"
"741",63.9,0,36.1,"Growth","Open ocean","Future climate","C",53,6,"Glacial melt -> Nutrients"
"742",31.52,0,68.48,"Survival","Open ocean","Future climate","C",53,6,"Glacial melt -> Nutrients"
"743",67.5,0,32.5,"Growth","Open ocean","Future climate","C",54,0,"Certain"
"744",52.42,0,47.58,"Survival","Open ocean","Future climate","C",54,0,"Certain"
"745",72.5,0,27.5,"Growth","Open ocean","Future climate","C",54,1,"Small copepods -> POM"
"746",54.44,0,45.56,"Survival","Open ocean","Future climate","C",54,1,"Small copepods -> POM"
"747",71.12,0,28.88,"Growth","Open ocean","Future climate","C",54,2,"Autumn primary production -> Marine snow"
"748",54.74,0.02,45.24,"Survival","Open ocean","Future climate","C",54,2,"Autumn primary production -> Marine snow"
"749",66.6,0,33.4,"Growth","Open ocean","Future climate","C",54,3,"Autumn primary production -> Sea-ice algae"
"750",53.24,0,46.76,"Survival","Open ocean","Future climate","C",54,3,"Autumn primary production -> Sea-ice algae"
"751",69.68,0,30.32,"Growth","Open ocean","Future climate","C",54,4,"Ice terraces -* Predation risk"
"752",34.52,0,65.48,"Survival","Open ocean","Future climate","C",54,4,"Ice terraces -* Predation risk"
"753",64.36,0,35.64,"Growth","Open ocean","Future climate","C",54,5,"POM -* Small copepods"
"754",32.7,0,67.3,"Survival","Open ocean","Future climate","C",54,5,"POM -* Small copepods"
"755",64.84,0,35.16,"Growth","Open ocean","Future climate","C",54,6,"Glacial melt -> Nutrients"
"756",33.46,0,66.54,"Survival","Open ocean","Future climate","C",54,6,"Glacial melt -> Nutrients"
"757",67.86,0,32.14,"Growth","Open ocean","Future climate","C",55,0,"Certain"
"758",52.36,0,47.64,"Survival","Open ocean","Future climate","C",55,0,"Certain"
"759",72,0,28,"Growth","Open ocean","Future climate","C",55,1,"Small copepods -> POM"
"760",54.52,0,45.48,"Survival","Open ocean","Future climate","C",55,1,"Small copepods -> POM"
"761",71.42,0,28.58,"Growth","Open ocean","Future climate","C",55,2,"Autumn primary production -> Marine snow"
"762",56.22,0,43.78,"Survival","Open ocean","Future climate","C",55,2,"Autumn primary production -> Marine snow"
"763",66.76,0,33.24,"Growth","Open ocean","Future climate","C",55,3,"Autumn primary production -> Sea-ice algae"
"764",53.14,0,46.86,"Survival","Open ocean","Future climate","C",55,3,"Autumn primary production -> Sea-ice algae"
"765",70.4,0,29.6,"Growth","Open ocean","Future climate","C",55,4,"Ice terraces -* Predation risk"
"766",35.92,0,64.08,"Survival","Open ocean","Future climate","C",55,4,"Ice terraces -* Predation risk"
"767",69.44,0,30.56,"Growth","Open ocean","Future climate","C",55,5,"Glacial melt -> Nutrients"
"768",34.6,0,65.4,"Survival","Open ocean","Future climate","C",55,5,"Glacial melt -> Nutrients"
"769",65.14,0,34.86,"Growth","Open ocean","Future climate","C",55,6,"POM -* Small copepods"
"770",33.34,0,66.66,"Survival","Open ocean","Future climate","C",55,6,"POM -* Small copepods"
"771",67.66,0,32.34,"Growth","Open ocean","Future climate","C",56,0,"Certain"
"772",51.34,0,48.66,"Survival","Open ocean","Future climate","C",56,0,"Certain"
"773",66.8,0,33.2,"Growth","Open ocean","Future climate","C",56,1,"Autumn primary production -> Marine snow"
"774",51.7,0,48.3,"Survival","Open ocean","Future climate","C",56,1,"Autumn primary production -> Marine snow"
"775",71.74,0,28.26,"Growth","Open ocean","Future climate","C",56,2,"Small copepods -> POM"
"776",55.88,0,44.12,"Survival","Open ocean","Future climate","C",56,2,"Small copepods -> POM"
"777",67.44,0,32.56,"Growth","Open ocean","Future climate","C",56,3,"Autumn primary production -> Sea-ice algae"
"778",52.68,0,47.32,"Survival","Open ocean","Future climate","C",56,3,"Autumn primary production -> Sea-ice algae"
"779",69.66,0,30.34,"Growth","Open ocean","Future climate","C",56,4,"Ice terraces -* Predation risk"
"780",35.42,0,64.58,"Survival","Open ocean","Future climate","C",56,4,"Ice terraces -* Predation risk"
"781",70.06,0,29.94,"Growth","Open ocean","Future climate","C",56,5,"Glacial melt -> Nutrients"
"782",33.84,0,66.16,"Survival","Open ocean","Future climate","C",56,5,"Glacial melt -> Nutrients"
"783",64.24,0,35.76,"Growth","Open ocean","Future climate","C",56,6,"POM -* Small copepods"
"784",31.9,0,68.1,"Survival","Open ocean","Future climate","C",56,6,"POM -* Small copepods"
"785",67.76,0,32.24,"Growth","Open ocean","Future climate","C",57,0,"Certain"
"786",51.72,0,48.28,"Survival","Open ocean","Future climate","C",57,0,"Certain"
"787",68.12,0,31.88,"Growth","Open ocean","Future climate","C",57,1,"Autumn primary production -> Marine snow"
"788",51.9,0,48.1,"Survival","Open ocean","Future climate","C",57,1,"Autumn primary production -> Marine snow"
"789",63,0,37,"Growth","Open ocean","Future climate","C",57,2,"Autumn primary production -> Sea-ice algae"
"790",49.42,0,50.58,"Survival","Open ocean","Future climate","C",57,2,"Autumn primary production -> Sea-ice algae"
"791",68.44,0,31.56,"Growth","Open ocean","Future climate","C",57,3,"Small copepods -> POM"
"792",53.74,0,46.26,"Survival","Open ocean","Future climate","C",57,3,"Small copepods -> POM"
"793",69.82,0,30.18,"Growth","Open ocean","Future climate","C",57,4,"Ice terraces -* Predation risk"
"794",34.78,0,65.22,"Survival","Open ocean","Future climate","C",57,4,"Ice terraces -* Predation risk"
"795",69.1,0,30.9,"Growth","Open ocean","Future climate","C",57,5,"Glacial melt -> Nutrients"
"796",35.32,0,64.68,"Survival","Open ocean","Future climate","C",57,5,"Glacial melt -> Nutrients"
"797",64.4,0,35.6,"Growth","Open ocean","Future climate","C",57,6,"POM -* Small copepods"
"798",32.3,0,67.7,"Survival","Open ocean","Future climate","C",57,6,"POM -* Small copepods"
"799",67.8,0,32.2,"Growth","Open ocean","Future climate","C",58,0,"Certain"
"800",51.7,0.02,48.28,"Survival","Open ocean","Future climate","C",58,0,"Certain"
"801",67.78,0,32.22,"Growth","Open ocean","Future climate","C",58,1,"Autumn primary production -> Marine snow"
"802",51.88,0,48.12,"Survival","Open ocean","Future climate","C",58,1,"Autumn primary production -> Marine snow"
"803",64.08,0,35.92,"Growth","Open ocean","Future climate","C",58,2,"Autumn primary production -> Sea-ice algae"
"804",50.96,0,49.04,"Survival","Open ocean","Future climate","C",58,2,"Autumn primary production -> Sea-ice algae"
"805",66.44,0,33.56,"Growth","Open ocean","Future climate","C",58,3,"Ice terraces -* Predation risk"
"806",32.52,0,67.48,"Survival","Open ocean","Future climate","C",58,3,"Ice terraces -* Predation risk"
"807",68.62,0,31.38,"Growth","Open ocean","Future climate","C",58,4,"Small copepods -> POM"
"808",33.7,0,66.3,"Survival","Open ocean","Future climate","C",58,4,"Small copepods -> POM"
"809",70.76,0,29.24,"Growth","Open ocean","Future climate","C",58,5,"Glacial melt -> Nutrients"
"810",35.44,0,64.56,"Survival","Open ocean","Future climate","C",58,5,"Glacial melt -> Nutrients"
"811",64.8,0,35.2,"Growth","Open ocean","Future climate","C",58,6,"POM -* Small copepods"
"812",31.74,0,68.26,"Survival","Open ocean","Future climate","C",58,6,"POM -* Small copepods"
"813",66.56,0,33.44,"Growth","Open ocean","Future climate","C",59,0,"Certain"
"814",49.94,0,50.06,"Survival","Open ocean","Future climate","C",59,0,"Certain"
"815",67.34,0,32.66,"Growth","Open ocean","Future climate","C",59,1,"Autumn primary production -> Marine snow"
"816",52.18,0,47.82,"Survival","Open ocean","Future climate","C",59,1,"Autumn primary production -> Marine snow"
"817",64.26,0,35.74,"Growth","Open ocean","Future climate","C",59,2,"Autumn primary production -> Sea-ice algae"
"818",49.92,0,50.08,"Survival","Open ocean","Future climate","C",59,2,"Autumn primary production -> Sea-ice algae"
"819",66.06,0,33.94,"Growth","Open ocean","Future climate","C",59,3,"Ice terraces -* Predation risk"
"820",31.78,0,68.22,"Survival","Open ocean","Future climate","C",59,3,"Ice terraces -* Predation risk"
"821",65.66,0,34.34,"Growth","Open ocean","Future climate","C",59,4,"Glacial melt -> Nutrients"
"822",32.18,0,67.82,"Survival","Open ocean","Future climate","C",59,4,"Glacial melt -> Nutrients"
"823",70.82,0,29.18,"Growth","Open ocean","Future climate","C",59,5,"Small copepods -> POM"
"824",35.56,0,64.44,"Survival","Open ocean","Future climate","C",59,5,"Small copepods -> POM"
"825",64.76,0,35.24,"Growth","Open ocean","Future climate","C",59,6,"POM -* Small copepods"
"826",32.42,0,67.58,"Survival","Open ocean","Future climate","C",59,6,"POM -* Small copepods"
"827",67.48,0,32.52,"Growth","Open ocean","Future climate","C",60,0,"Certain"
"828",51.34,0,48.66,"Survival","Open ocean","Future climate","C",60,0,"Certain"
"829",65.86,0,34.14,"Growth","Open ocean","Future climate","C",60,1,"Autumn primary production -> Marine snow"
"830",50.86,0,49.14,"Survival","Open ocean","Future climate","C",60,1,"Autumn primary production -> Marine snow"
"831",63.24,0,36.76,"Growth","Open ocean","Future climate","C",60,2,"Autumn primary production -> Sea-ice algae"
"832",49.78,0,50.22,"Survival","Open ocean","Future climate","C",60,2,"Autumn primary production -> Sea-ice algae"
"833",66.94,0,33.06,"Growth","Open ocean","Future climate","C",60,3,"Ice terraces -* Predation risk"
"834",32.14,0,67.86,"Survival","Open ocean","Future climate","C",60,3,"Ice terraces -* Predation risk"
"835",66.12,0,33.88,"Growth","Open ocean","Future climate","C",60,4,"Glacial melt -> Nutrients"
"836",32.84,0,67.16,"Survival","Open ocean","Future climate","C",60,4,"Glacial melt -> Nutrients"
"837",64.92,0,35.08,"Growth","Open ocean","Future climate","C",60,5,"POM -* Small copepods"
"838",33,0,67,"Survival","Open ocean","Future climate","C",60,5,"POM -* Small copepods"
"839",64.26,0,35.74,"Growth","Open ocean","Future climate","C",60,6,"Small copepods -> POM"
"840",31.9,0,68.1,"Survival","Open ocean","Future climate","C",60,6,"Small copepods -> POM"
"841",67.5,0,32.5,"Growth","Open ocean","Future climate","C",61,0,"Certain"
"842",51.88,0,48.12,"Survival","Open ocean","Future climate","C",61,0,"Certain"
"843",67.1,0,32.9,"Growth","Open ocean","Future climate","C",61,1,"Autumn primary production -> Marine snow"
"844",51.7,0,48.3,"Survival","Open ocean","Future climate","C",61,1,"Autumn primary production -> Marine snow"
"845",71.12,0,28.88,"Growth","Open ocean","Future climate","C",61,2,"Ice terraces -* Predation risk"
"846",35.02,0,64.98,"Survival","Open ocean","Future climate","C",61,2,"Ice terraces -* Predation risk"
"847",67.98,0,32.02,"Growth","Open ocean","Future climate","C",61,3,"Autumn primary production -> Sea-ice algae"
"848",33.02,0,66.98,"Survival","Open ocean","Future climate","C",61,3,"Autumn primary production -> Sea-ice algae"
"849",66.86,0,33.14,"Growth","Open ocean","Future climate","C",61,4,"Glacial melt -> Nutrients"
"850",33.18,0,66.82,"Survival","Open ocean","Future climate","C",61,4,"Glacial melt -> Nutrients"
"851",66.1,0,33.9,"Growth","Open ocean","Future climate","C",61,5,"POM -* Small copepods"
"852",33.44,0,66.56,"Survival","Open ocean","Future climate","C",61,5,"POM -* Small copepods"
"853",63.74,0,36.26,"Growth","Open ocean","Future climate","C",61,6,"Small copepods -> POM"
"854",32.12,0,67.88,"Survival","Open ocean","Future climate","C",61,6,"Small copepods -> POM"
"855",67.34,0,32.66,"Growth","Open ocean","Future climate","C",62,0,"Certain"
"856",51.4,0,48.6,"Survival","Open ocean","Future climate","C",62,0,"Certain"
"857",66.48,0,33.52,"Growth","Open ocean","Future climate","C",62,1,"Autumn primary production -> Marine snow"
"858",51.3,0,48.7,"Survival","Open ocean","Future climate","C",62,1,"Autumn primary production -> Marine snow"
"859",70.36,0,29.64,"Growth","Open ocean","Future climate","C",62,2,"Ice terraces -* Predation risk"
"860",35.3,0,64.7,"Survival","Open ocean","Future climate","C",62,2,"Ice terraces -* Predation risk"
"861",67.36,0,32.64,"Growth","Open ocean","Future climate","C",62,3,"Autumn primary production -> Sea-ice algae"
"862",33.2,0,66.8,"Survival","Open ocean","Future climate","C",62,3,"Autumn primary production -> Sea-ice algae"
"863",67.64,0,32.36,"Growth","Open ocean","Future climate","C",62,4,"Glacial melt -> Nutrients"
"864",32.36,0,67.64,"Survival","Open ocean","Future climate","C",62,4,"Glacial melt -> Nutrients"
"865",70.1,0,29.9,"Growth","Open ocean","Future climate","C",62,5,"Small copepods -> POM"
"866",34.86,0,65.14,"Survival","Open ocean","Future climate","C",62,5,"Small copepods -> POM"
"867",64.96,0,35.04,"Growth","Open ocean","Future climate","C",62,6,"POM -* Small copepods"
"868",32.08,0,67.92,"Survival","Open ocean","Future climate","C",62,6,"POM -* Small copepods"
"869",68.04,0,31.96,"Growth","Open ocean","Future climate","C",63,0,"Certain"
"870",52.08,0,47.92,"Survival","Open ocean","Future climate","C",63,0,"Certain"
"871",67.92,0,32.08,"Growth","Open ocean","Future climate","C",63,1,"Autumn primary production -> Marine snow"
"872",51.76,0,48.24,"Survival","Open ocean","Future climate","C",63,1,"Autumn primary production -> Marine snow"
"873",69.56,0,30.44,"Growth","Open ocean","Future climate","C",63,2,"Ice terraces -* Predation risk"
"874",34.38,0,65.62,"Survival","Open ocean","Future climate","C",63,2,"Ice terraces -* Predation risk"
"875",67.2,0,32.8,"Growth","Open ocean","Future climate","C",63,3,"Autumn primary production -> Sea-ice algae"
"876",32.58,0,67.42,"Survival","Open ocean","Future climate","C",63,3,"Autumn primary production -> Sea-ice algae"
"877",70.08,0,29.92,"Growth","Open ocean","Future climate","C",63,4,"Small copepods -> POM"
"878",35.2,0,64.8,"Survival","Open ocean","Future climate","C",63,4,"Small copepods -> POM"
"879",69.86,0,30.14,"Growth","Open ocean","Future climate","C",63,5,"Glacial melt -> Nutrients"
"880",34.3,0,65.7,"Survival","Open ocean","Future climate","C",63,5,"Glacial melt -> Nutrients"
"881",64.24,0,35.76,"Growth","Open ocean","Future climate","C",63,6,"POM -* Small copepods"
"882",32.24,0,67.76,"Survival","Open ocean","Future climate","C",63,6,"POM -* Small copepods"
"883",66.38,0,33.62,"Growth","Open ocean","Future climate","C",64,0,"Certain"
"884",51.26,0,48.74,"Survival","Open ocean","Future climate","C",64,0,"Certain"
"885",66.36,0,33.64,"Growth","Open ocean","Future climate","C",64,1,"Autumn primary production -> Marine snow"
"886",51.04,0,48.96,"Survival","Open ocean","Future climate","C",64,1,"Autumn primary production -> Marine snow"
"887",70.88,0,29.12,"Growth","Open ocean","Future climate","C",64,2,"Ice terraces -* Predation risk"
"888",34.6,0,65.4,"Survival","Open ocean","Future climate","C",64,2,"Ice terraces -* Predation risk"
"889",73.84,0,26.16,"Growth","Open ocean","Future climate","C",64,3,"Small copepods -> POM"
"890",36.78,0,63.22,"Survival","Open ocean","Future climate","C",64,3,"Small copepods -> POM"
"891",69.56,0,30.44,"Growth","Open ocean","Future climate","C",64,4,"Autumn primary production -> Sea-ice algae"
"892",35.14,0,64.86,"Survival","Open ocean","Future climate","C",64,4,"Autumn primary production -> Sea-ice algae"
"893",70.18,0,29.82,"Growth","Open ocean","Future climate","C",64,5,"Glacial melt -> Nutrients"
"894",34.84,0,65.16,"Survival","Open ocean","Future climate","C",64,5,"Glacial melt -> Nutrients"
"895",64.52,0,35.48,"Growth","Open ocean","Future climate","C",64,6,"POM -* Small copepods"
"896",33.08,0,66.92,"Survival","Open ocean","Future climate","C",64,6,"POM -* Small copepods"
"897",67.24,0,32.76,"Growth","Open ocean","Future climate","C",65,0,"Certain"
"898",51.86,0,48.14,"Survival","Open ocean","Future climate","C",65,0,"Certain"
"899",66.48,0,33.52,"Growth","Open ocean","Future climate","C",65,1,"Autumn primary production -> Marine snow"
"900",51.5,0,48.5,"Survival","Open ocean","Future climate","C",65,1,"Autumn primary production -> Marine snow"
"901",71.46,0,28.54,"Growth","Open ocean","Future climate","C",65,2,"Small copepods -> POM"
"902",55.22,0,44.78,"Survival","Open ocean","Future climate","C",65,2,"Small copepods -> POM"
"903",72.88,0,27.12,"Growth","Open ocean","Future climate","C",65,3,"Ice terraces -* Predation risk"
"904",36.46,0,63.54,"Survival","Open ocean","Future climate","C",65,3,"Ice terraces -* Predation risk"
"905",70.66,0,29.34,"Growth","Open ocean","Future climate","C",65,4,"Autumn primary production -> Sea-ice algae"
"906",34.5,0,65.5,"Survival","Open ocean","Future climate","C",65,4,"Autumn primary production -> Sea-ice algae"
"907",68.88,0,31.12,"Growth","Open ocean","Future climate","C",65,5,"Glacial melt -> Nutrients"
"908",33.98,0,66.02,"Survival","Open ocean","Future climate","C",65,5,"Glacial melt -> Nutrients"
"909",64.46,0,35.54,"Growth","Open ocean","Future climate","C",65,6,"POM -* Small copepods"
"910",31.88,0,68.12,"Survival","Open ocean","Future climate","C",65,6,"POM -* Small copepods"
"911",68.8,0,31.2,"Growth","Open ocean","Future climate","C",66,0,"Certain"
"912",52,0,48,"Survival","Open ocean","Future climate","C",66,0,"Certain"
"913",71.7,0,28.3,"Growth","Open ocean","Future climate","C",66,1,"Small copepods -> POM"
"914",54.3,0,45.7,"Survival","Open ocean","Future climate","C",66,1,"Small copepods -> POM"
"915",72.38,0,27.62,"Growth","Open ocean","Future climate","C",66,2,"Autumn primary production -> Marine snow"
"916",56.58,0,43.42,"Survival","Open ocean","Future climate","C",66,2,"Autumn primary production -> Marine snow"
"917",75.7,0,24.3,"Growth","Open ocean","Future climate","C",66,3,"Ice terraces -* Predation risk"
"918",37.9,0,62.1,"Survival","Open ocean","Future climate","C",66,3,"Ice terraces -* Predation risk"
"919",71.1,0,28.9,"Growth","Open ocean","Future climate","C",66,4,"Autumn primary production -> Sea-ice algae"
"920",35.68,0,64.32,"Survival","Open ocean","Future climate","C",66,4,"Autumn primary production -> Sea-ice algae"
"921",69.78,0,30.22,"Growth","Open ocean","Future climate","C",66,5,"Glacial melt -> Nutrients"
"922",34.94,0,65.06,"Survival","Open ocean","Future climate","C",66,5,"Glacial melt -> Nutrients"
"923",65.6,0,34.4,"Growth","Open ocean","Future climate","C",66,6,"POM -* Small copepods"
"924",32.48,0,67.52,"Survival","Open ocean","Future climate","C",66,6,"POM -* Small copepods"
"925",67.24,0,32.76,"Growth","Open ocean","Future climate","C",67,0,"Certain"
"926",51.66,0,48.34,"Survival","Open ocean","Future climate","C",67,0,"Certain"
"927",72.34,0,27.66,"Growth","Open ocean","Future climate","C",67,1,"Small copepods -> POM"
"928",54.7,0,45.3,"Survival","Open ocean","Future climate","C",67,1,"Small copepods -> POM"
"929",71.5,0,28.5,"Growth","Open ocean","Future climate","C",67,2,"Autumn primary production -> Marine snow"
"930",55.96,0,44.04,"Survival","Open ocean","Future climate","C",67,2,"Autumn primary production -> Marine snow"
"931",73.34,0,26.66,"Growth","Open ocean","Future climate","C",67,3,"Ice terraces -* Predation risk"
"932",35.06,0,64.94,"Survival","Open ocean","Future climate","C",67,3,"Ice terraces -* Predation risk"
"933",69.9,0,30.1,"Growth","Open ocean","Future climate","C",67,4,"Autumn primary production -> Sea-ice algae"
"934",33.54,0,66.46,"Survival","Open ocean","Future climate","C",67,4,"Autumn primary production -> Sea-ice algae"
"935",64.92,0,35.08,"Growth","Open ocean","Future climate","C",67,5,"POM -* Small copepods"
"936",34.42,0,65.58,"Survival","Open ocean","Future climate","C",67,5,"POM -* Small copepods"
"937",66.36,0,33.64,"Growth","Open ocean","Future climate","C",67,6,"Glacial melt -> Nutrients"
"938",32.56,0,67.44,"Survival","Open ocean","Future climate","C",67,6,"Glacial melt -> Nutrients"
"939",67.3,0,32.7,"Growth","Open ocean","Future climate","C",68,0,"Certain"
"940",51.26,0,48.74,"Survival","Open ocean","Future climate","C",68,0,"Certain"
